1.400000000000000000e+01 1.842405888022292659e-01 5.269881078657709939e-01 2.214737593134762927e-01 4.915951510767631039e-01 6.245764595671100539e-01 2.988165639337537344e-02 1.796026719139350192e+00 9.383676406181801211e-02 1.209435130809132801e-07 6.120195459245045800e-06 3.415987201965193662e-06 1.635902539645927913e-08 3.179174330569120267e-10 2.043309935112933262e-08 4.816490767786826012e-08 5.898098370827091486e-02 1.545185805099603016e+00
1.500000000000000000e+01 1.832904182581478747e-01 5.156757303744908816e-01 2.290662365232360442e-01 4.989510408062010072e-01 5.951984194905683978e-01 7.411895854830168051e-02 1.776534384631839547e+00 8.743738058904639010e-02 1.193264372148163331e-07 6.124380708764172028e-06 3.383613435488679798e-06 1.535968116141090361e-08 3.200430552377424355e-10 2.584281883049322945e-08 -1.395868495702567420e-08 5.835333709601073227e-02 1.553227321987374232e+00
1.600000000000000000e+01 1.803096116115390501e-01 5.263403548817998656e-01 2.203247504463974604e-01 4.995240290743057088e-01 6.055942459254960442e-01 4.889877404462782823e-02 1.779044695940853016e+00 8.932546851382666686e-02 1.186451831841070879e-07 6.124220963532578400e-06 3.415105522901163906e-06 1.602180200253332257e-08 3.156897488474715153e-10 2.001925717779940349e-08 2.235346858808894878e-08 5.934441419464792783e-02 1.539341132688227365e+00
1.700000000000000000e+01 1.869706065911491688e-01 5.129276944482387135e-01 2.174081384946743578e-01 5.007596626301322740e-01 5.987429838880070632e-01 5.747896006236932059e-02 1.782514542267347402e+00 8.247608807784433116e-02 1.167225293624350396e-07 6.176026027459441155e-06 3.291425300666410189e-06 1.545992771887296204e-08 3.063468012257313746e-10 2.370544766119532787e-08 3.070341234801347808e-09 5.883520080884217796e-02 1.550953766643577536e+00
1.800000000000000000e+01 1.840163996137174907e-01 5.241732395456877303e-01 2.170797563129127916e-01 5.013606014877570738e-01 5.966427904552881190e-01 6.828670375610065846e-02 1.803801199020205193e+00 8.243985413961027464e-02 1.183624423820082990e-07 6.188354882951695233e-06 3.335953880753482714e-06 1.468441591767875673e-08 2.999522127453953972e-10 2.444968979986373782e-08 7.415115754824187706e-08 5.900072798126390627e-02 1.539438170847299059e+00
1.900000000000000000e+01 1.867846049418727949e-01 5.279937369468868935e-01 2.190580565851660833e-01 5.039244978308116130e-01 6.263052306863663432e-01 6.563000809364327726e-02 1.763734993794940031e+00 7.584126916445899091e-02 1.181546909117321315e-07 6.253477368657325935e-06 3.330628827068802362e-06 1.500846953637889072e-08 2.959503669673949264e-10 2.197336761876025678e-08 3.080244235833934181e-08 5.980617937287074914e-02 1.554139945129993094e+00
2.000000000000000000e+01 1.898907361920054437e-01 5.035713552976104346e-01 2.072735839829321636e-01 5.040346626924890883e-01 6.353019589472993500e-01 7.977947238470504965e-02 1.827396439571227438e+00 8.283694294843692296e-02 1.186951029150400095e-07 6.066537357675909581e-06 3.412339730380897424e-06 1.559056266807260681e-08 2.885620978765509378e-10 2.417796684320883397e-08 -2.813120206480186233e-09 5.975645762705725228e-02 1.545398553790853668e+00
2.100000000000000000e+01 1.851547435902468342e-01 5.096918260467353523e-01 2.136907250355588872e-01 5.024347604726849825e-01 6.328304844610297408e-01 8.343772228394653878e-02 1.786813671476128240e+00 8.383878529512538147e-02 1.151103166248808862e-07 6.184411215581157089e-06 3.223049664541494661e-06 1.561693965464176530e-08 2.981055423155676366e-10 2.560290177818511593e-08 1.640775159722535893e-08 6.028828308627803140e-02 1.558991433953175632e+00
2.200000000000000000e+01 1.902852305293593060e-01 5.006416619730481576e-01 2.046616654903854193e-01 5.054169846405680566e-01 5.993276911992291289e-01 1.040325540026840329e-01 1.759604411990484563e+00 7.382407421320923147e-02 1.172336328408573272e-07 6.221851393096006799e-06 3.266852205965068853e-06 1.531471732910602344e-08 2.922292193184917586e-10 2.661404262844964596e-08 8.952410317808045288e-09 6.028377350269709806e-02 1.539081855550812561e+00
2.300000000000000000e+01 1.929241799937204127e-01 5.009113893202584711e-01 2.043239426909060352e-01 5.081125470567103841e-01 6.021587435658326548e-01 7.883547397399777446e-02 1.794589371628944940e+00 8.003573556007495537e-02 1.172810117207200226e-07 6.181044395296235360e-06 3.379234203889877420e-06 1.508195363197018070e-08 2.872896279923045473e-10 2.539137638681423784e-08 3.960962303601804213e-08 6.073768701204690368e-02 1.559609393180395154e+00
2.400000000000000000e+01 1.940546229887902263e-01 4.941215676067017282e-01 1.940283230549472715e-01 5.082673677967786130e-01 6.487653392856950196e-01 7.101737100225763433e-02 1.781261524439575306e+00 7.405937139589777174e-02 1.141709445220481693e-07 6.155095269154816701e-06 3.432381846603953080e-06 1.509170583479684066e-08 2.870272417130975621e-10 2.744730050986162646e-08 2.296215324704512966e-08 6.132998481943095770e-02 1.549720237027671921e+00
2.500000000000000000e+01 1.845248225687003696e-01 4.861431056242836446e-01 2.035276260390324332e-01 5.068112236514457081e-01 6.455505326389047172e-01 6.819230140955150066e-02 1.775114219721922737e+00 7.507604135988844851e-02 1.136203258160546184e-07 6.269465374685562882e-06 3.344279767873628387e-06 1.464089806333907648e-08 2.725653033501597752e-10 2.668784637688424703e-08 4.008424130218009998e-08 6.142653206929812176e-02 1.562951977986136720e+00
2.600000000000000000e+01 1.917144749700842588e-01 4.996416196054206948e-01 2.033583929333761531e-01 5.061737861358758250e-01 6.342754729636468358e-01 9.495958055500389183e-02 1.777290536730036008e+00 7.317082649890520318e-02 1.146360946339796948e-07 6.265934853873841244e-06 3.267618885103326650e-06 1.511723687860997629e-08 2.666721109053594281e-10 2.488518887274246304e-08 3.668941243171976023e-08 6.134497357465434897e-02 1.548165967776468310e+00
2.700000000000000000e+01 1.886813921777829306e-01 4.833546541929570339e-01 1.997435958373826870e-01 5.104460403359689646e-01 6.558071057471240861e-01 9.105417240160498804e-02 1.735572787955838248e+00 7.759855284426200872e-02 1.145179577162365908e-07 6.227336876455308174e-06 3.341209329380377662e-06 1.361767246242890211e-08 2.690174851861767791e-10 2.802585538833471438e-08 2.259482273929781853e-08 6.154394373467353407e-02 1.553362720141621800e+00
2.800000000000000000e+01 1.914542780550924639e-01 5.090302257415525444e-01 1.963069233730455887e-01 5.094515254484771605e-01 6.370425620317570203e-01 9.647765693480724047e-02 1.767223561552878186e+00 7.972786563877255761e-02 1.129121994104169828e-07 6.235461361754911946e-06 3.298441004445823645e-06 1.418969879835378976e-08 2.564329538324251496e-10 2.592055641786008195e-08 2.831075040664587447e-09 6.070835630116798443e-02 1.561208495331239288e+00
2.900000000000000000e+01 1.919853849054627970e-01 5.035587534299449386e-01 1.952482179677975660e-01 5.114841590546375105e-01 6.927105741832367825e-01 7.959478815090710591e-02 1.771059707225362656e+00 7.871389452203415849e-02 1.122972652542993927e-07 6.234211183904526977e-06 3.274962475725241809e-06 1.438249676778628704e-08 2.614021856620468872e-10 2.784306248799475883e-08 4.187653304940459796e-08 6.165150102010188288e-02 1.561228617400184815e+00
3.000000000000000000e+01 1.879012727633631030e-01 4.922676856617874130e-01 1.959650617910612680e-01 5.092888330734193225e-01 6.460794331689646564e-01 1.097672260438934677e-01 1.771485644982108143e+00 7.607398569498641239e-02 1.088110918567667918e-07 6.362077613822906524e-06 3.332727180629058547e-06 1.388510001435186358e-08 2.511361358183772102e-10 2.735554893818055641e-08 8.006975869430646207e-09 6.132047294432359241e-02 1.555815418235713565e+00
3.100000000000000000e+01 1.880305071492237023e-01 5.006636827139969714e-01 1.859190876142027549e-01 5.056683389260019368e-01 6.859524563270654740e-01 9.172550857046950223e-02 1.769536574977891075e+00 7.247163644254939197e-02 1.101074060766111240e-07 6.216431691791327163e-06 3.269591452790890667e-06 1.407351111329374253e-08 2.477119586224426797e-10 2.867050281252063533e-08 8.289557892483594871e-09 6.218992094055045966e-02 1.548408496124775491e+00
3.200000000000000000e+01 1.964538304772980304e-01 4.834782110510795206e-01 1.842495521501059941e-01 5.076952474565930018e-01 6.887405420492426211e-01 1.128393397785233399e-01 1.765043362250250825e+00 7.408457873113795389e-02 1.097546095088653433e-07 6.269840673183687709e-06 3.247896017476598034e-06 1.345771484171921374e-08 2.482711312954025072e-10 2.761541069277064627e-08 -3.796316137806943922e-08 6.206113239870864745e-02 1.558516189287899589e+00
3.300000000000000000e+01 1.952924875817850514e-01 4.968409788234980362e-01 1.929335242970349751e-01 5.145792868464376113e-01 6.492804862794804288e-01 9.276096391559711385e-02 1.777179292989774284e+00 7.808309611365180092e-02 1.117456953352308042e-07 6.266258599553352963e-06 3.293417589160089070e-06 1.373372441665572724e-08 2.438514334078651663e-10 3.037635975475205487e-08 7.295154252363880866e-08 6.247886295328929085e-02 1.546733043126647944e+00
3.400000000000000000e+01 1.917730910149998969e-01 4.906664227212868545e-01 1.824358285118526934e-01 5.128498200860974743e-01 6.539544824274398094e-01 8.264808559981860758e-02 1.724677000703386254e+00 7.364281151960436200e-02 1.095028955975650427e-07 6.307752332817531076e-06 3.414731650417142056e-06 1.408963878127951285e-08 2.447735888405974838e-10 2.889028290376729663e-08 1.359705589850558958e-08 6.232014291561589758e-02 1.571811287450633587e+00
3.500000000000000000e+01 1.956411039101152716e-01 4.962255616725056995e-01 1.852844793426555448e-01 5.126854441268540175e-01 6.443354597557724439e-01 1.129559882150885930e-01 1.714529899155410098e+00 7.313513588750814032e-02 1.085475509454379619e-07 6.271344844762820120e-06 3.267184186077023090e-06 1.399557860042743042e-08 2.347479864112505267e-10 2.878073260021122113e-08 8.716651973197297883e-09 6.199394556203597501e-02 1.569134143229629519e+00
3.600000000000000000e+01 1.957585960565347283e-01 4.870429910037702981e-01 1.832638144464533159e-01 5.126863221221573674e-01 6.995862403222079529e-01 1.131285120698407864e-01 1.732908249722162619e+00 7.053752078057266839e-02 1.075109359640530286e-07 6.186674868838230885e-06 3.268670684333524834e-06 1.323412348394189901e-08 2.415983513327842820e-10 3.064350875419058074e-08 -4.746645552961712998e-08 6.247459174364186629e-02 1.553172857338001922e+00
3.700000000000000000e+01 1.960884268892140736e-01 4.713971808758672943e-01 1.812916919928668213e-01 5.103687972530616124e-01 6.805337779162136114e-01 1.206280430344614379e-01 1.728660057923378846e+00 7.009447191233052210e-02 1.068089675789427179e-07 6.478493157258083688e-06 3.134110024437205511e-06 1.333629263004113362e-08 2.332164866938689774e-10 3.013613562295343767e-08 -3.375533911377923493e-08 6.295626294452702498e-02 1.560529853597537153e+00
3.800000000000000000e+01 1.932080545207428002e-01 4.726487094108055009e-01 1.806253104846994029e-01 5.168618456448170750e-01 6.784999449478505973e-01 1.301600875223805631e-01 1.742738396135913526e+00 7.183643935573452710e-02 1.072107008774612989e-07 6.506301821974859968e-06 3.197062871640886252e-06 1.278105502521559819e-08 2.243863383859543888e-10 3.290976065690976939e-08 -3.440451792009832122e-09 6.256069956067242255e-02 1.563429541444935511e+00
3.900000000000000000e+01 1.988303111990635530e-01 4.811094742667142432e-01 1.791262142454478345e-01 5.146479503546864676e-01 6.821268170119789698e-01 1.099477137180002034e-01 1.688056687393605149e+00 7.480340653213272961e-02 1.038005715961532859e-07 6.296346005839710437e-06 3.300841211927046546e-06 1.320843514757993634e-08 2.280366082466618741e-10 3.357746688184775483e-08 1.966719605198555820e-08 6.313620334190699068e-02 1.572593516858010076e+00
4.000000000000000000e+01 1.945415091439840483e-01 4.579187470323465847e-01 1.743224692176745805e-01 5.183917807176415815e-01 6.611697646074196077e-01 1.272888496246656342e-01 1.749471218254169180e+00 7.105390908868317035e-02 1.054660714069518632e-07 6.248513654974058408e-06 3.233927332944575684e-06 1.312022771673578035e-08 2.117618765428774967e-10 3.173281286705845052e-08 -2.940053022224714052e-10 6.257588850788964319e-02 1.565550242439004647e+00
4.100000000000000000e+01 1.995252911661772044e-01 4.836292347286652027e-01 1.786532540713075545e-01 5.109257971984038083e-01 6.743865632072640892e-01 1.155335957540626762e-01 1.687619107301945975e+00 6.671852720159782146e-02 1.027150443621580730e-07 6.393637592797253737e-06 3.249236990385551064e-06 1.316051281799039885e-08 2.142912326636484315e-10 3.049489557492870082e-08 1.755106729869645210e-08 6.228806272028956231e-02 1.556095328758644536e+00
4.200000000000000000e+01 1.989832209435319910e-01 4.701620789902857256e-01 1.637229890905002316e-01 5.202280180096306994e-01 6.816006670418514046e-01 1.033730813615901800e-01 1.697680621596407535e+00 6.910337828794456405e-02 1.062447019217377427e-07 6.361542834026077759e-06 3.204840661763840560e-06 1.273887924474682194e-08 2.150125699696664207e-10 3.445361753310980406e-08 1.603446818959546107e-08 6.393709726001146898e-02 1.552319216167771243e+00
4.300000000000000000e+01 1.995446576960230867e-01 4.709870503866143143e-01 1.679314411836386467e-01 5.181757373288521373e-01 6.941623925732153255e-01 1.203984566962587460e-01 1.700683659391008851e+00 7.337731291625693153e-02 1.084024937267412540e-07 6.409788796586438641e-06 3.147116145154285700e-06 1.233980275352215570e-08 2.207649397964731705e-10 3.339826851942652884e-08 3.628128332790122400e-08 6.464337409214945818e-02 1.566276733272783384e+00
4.400000000000000000e+01 1.947761547639326740e-01 4.701865955455210022e-01 1.683183080432840706e-01 5.164326305143187579e-01 6.967347808504220641e-01 1.170402103257342369e-01 1.722014166862567697e+00 7.028690544492723069e-02 1.076308801407063017e-07 6.355212488604608870e-06 3.153886201850423425e-06 1.265025555414406934e-08 2.095955509300047028e-10 3.737306362460610889e-08 1.633093820539361061e-08 6.368268418639837225e-02 1.559041779671268557e+00
4.500000000000000000e+01 2.025679731878912981e-01 4.621813953247883577e-01 1.683862279367335790e-01 5.161703235620643815e-01 7.005132349618888865e-01 1.200206442776369231e-01 1.704738711147775643e+00 7.181495319063004035e-02 1.029950548998232177e-07 6.261684916755963813e-06 3.185969408372958834e-06 1.274957540812650721e-08 2.123556460782206911e-10 3.297241324572901099e-08 6.972689489875754249e-08 6.334139481460185350e-02 1.568880230429480660e+00
4.600000000000000000e+01 1.944827720601559340e-01 4.660799811148235716e-01 1.638443816006305565e-01 5.131698701733600210e-01 7.120774526254975978e-01 1.300576255557338023e-01 1.678403431465979256e+00 6.920779187978130798e-02 1.059677355673522017e-07 6.376249010948521629e-06 3.135201053850708618e-06 1.252973605201568176e-08 2.075871095190158282e-10 3.537819650907573865e-08 -8.879639311664307021e-09 6.354140711686158405e-02 1.551616890546340999e+00
4.700000000000000000e+01 1.986875701232555524e-01 4.651723473230588990e-01 1.572755408524806331e-01 5.187816979940423900e-01 7.265659511612672095e-01 1.250169505364195077e-01 1.708824333563568665e+00 6.707350002250739296e-02 1.066683811056510862e-07 6.414531098919863486e-06 3.225916904277213359e-06 1.290729326698723190e-08 1.992856133564725140e-10 2.993381374323024262e-08 2.172140349421539792e-09 6.378583802782611389e-02 1.562061455959102840e+00
4.800000000000000000e+01 2.003959803059295608e-01 4.611547366294324601e-01 1.636250779559658974e-01 5.106170995635010978e-01 7.108004249249253448e-01 1.537139867204531662e-01 1.694569035410254498e+00 6.533665760346588081e-02 1.036913353909201538e-07 6.442745731503972040e-06 3.101652592652689565e-06 1.205161056831528597e-08 2.002955162248812945e-10 3.418684544472491525e-08 -8.398346501359222952e-09 6.384926600915727390e-02 1.565187030849665151e+00
4.900000000000000000e+01 2.059380800421443114e-01 4.547797591256044769e-01 1.611898486590238322e-01 5.100582406832742111e-01 7.284969355689606685e-01 1.481499396255669121e-01 1.712293075901377248e+00 6.370850726910484707e-02 1.018508701810935082e-07 6.413772717455327995e-06 3.162717976595225091e-06 1.185595998937423562e-08 2.050554552138736809e-10 3.486805850069614071e-08 1.942543940816494234e-08 6.383134088432053377e-02 1.559546420489427820e+00
5.000000000000000000e+01 2.031984217190652697e-01 4.564317606722808063e-01 1.641055183720921407e-01 5.176262912357583179e-01 6.911255760955098415e-01 1.219020627000489132e-01 1.708904808673192610e+00 6.852368994787547130e-02 1.022452472648963286e-07 6.471090667485459883e-06 3.176836014924593429e-06 1.243699467730416818e-08 1.928556024802883875e-10 3.493985263665213127e-08 -1.961272402060090307e-08 6.418469477791745315e-02 1.560869884426560272e+00
5.100000000000000000e+01 1.996454812487627739e-01 4.522681599469562941e-01 1.576934612851783879e-01 5.178176666236362635e-01 7.475798514509828241e-01 1.531433357937969364e-01 1.717694298157663280e+00 6.798203522787275854e-02 1.003391506318239487e-07 6.338978687790456311e-06 3.096943674533815175e-06 1.243575873196831101e-08 1.989844621345713235e-10 3.382582679728296215e-08 1.949280985485258990e-08 6.444934103201245545e-02 1.563463426567360370e+00
5.200000000000000000e+01 2.018888279952921194e-01 4.599018772483376427e-01 1.587488512509808436e-01 5.226797387148431895e-01 7.027295393734844797e-01 1.325633638653452018e-01 1.682957895303794471e+00 6.807629639280939060e-02 1.013671274198161121e-07 6.301935566894454317e-06 3.183943938175000877e-06 1.162311747048355405e-08 1.963365679307733323e-10 3.794696344153058177e-08 4.453857296958665886e-08 6.596388590323153112e-02 1.568288512462536088e+00
5.300000000000000000e+01 2.062205368452880161e-01 4.642654888184009621e-01 1.601147545075752854e-01 5.208041586576470650e-01 7.358660478385630199e-01 1.480148437070418210e-01 1.682961544739241866e+00 6.840745082515711784e-02 1.030498277311839143e-07 6.380922774769552299e-06 3.139194327018709913e-06 1.193446654834538915e-08 2.004609430019280869e-10 3.618421234330160288e-08 1.048264533679069050e-08 6.427996595055202045e-02 1.569655287413358469e+00
5.400000000000000000e+01 2.062419915236928247e-01 4.602002874983474601e-01 1.553128312434735592e-01 5.209002128594633074e-01 7.494153606203900475e-01 1.787965159418584415e-01 1.710802619262414170e+00 6.455712726868373386e-02 9.863244561402051531e-08 6.384963003875107439e-06 3.027403316464222947e-06 1.188162280275747174e-08 1.920881064723062596e-10 3.562994037139077030e-08 1.516164931863031043e-08 6.393266092514920951e-02 1.571121247188132175e+00
5.500000000000000000e+01 2.011932934063910827e-01 4.584817510803882445e-01 1.546428495006621218e-01 5.188083792342461642e-01 7.514735404633102744e-01 1.426016792181836190e-01 1.685524783414877215e+00 6.432311747555564951e-02 1.014964121507324214e-07 6.470183675418583859e-06 3.118374819598901741e-06 1.183601418292312969e-08 1.892362207032653116e-10 3.795724316336287211e-08 2.473920780601402403e-08 6.534333608142202376e-02 1.560716210952441063e+00
5.600000000000000000e+01 2.020000093893247195e-01 4.514927315321016765e-01 1.538761365733770925e-01 5.204566842892284217e-01 6.893379897841215298e-01 1.576233062889467185e-01 1.666453133064228931e+00 6.468524869476038885e-02 1.003135971530393997e-07 6.444711071760529208e-06 3.089526686543334208e-06 1.124518405118790321e-08 1.876850451607887660e-10 3.676001432149573334e-08 -9.844315025560236447e-09 6.436490458793524272e-02 1.565859732539563787e+00
5.700000000000000000e+01 2.032990635907512278e-01 4.529996053310890169e-01 1.602935111878213137e-01 5.180295451614118640e-01 7.353748861609404885e-01 1.498129124712212490e-01 1.684261433205464398e+00 6.685058648913407009e-02 9.830691174091982559e-08 6.404300177860524422e-06 2.991013081412501816e-06 1.209414342492634001e-08 1.814474743384056955e-10 3.778213722154100522e-08 2.204600339690629366e-08 6.528175204392820674e-02 1.567599408426709751e+00
5.800000000000000000e+01 2.091948272594903457e-01 4.480664463136236897e-01 1.489419901706933447e-01 5.200851869535985106e-01 7.300620963696327070e-01 1.421351643391939035e-01 1.675791281974982727e+00 6.841610215968189912e-02 9.923660111457110484e-08 6.395905534976974573e-06 3.168388835024394410e-06 1.130258785306060186e-08 1.831711580216513835e-10 3.519308626230933896e-08 -2.433929220163220033e-09 6.551832261876650021e-02 1.571113476839382850e+00
5.900000000000000000e+01 2.082701933148083384e-01 4.508370590141831946e-01 1.489256323939764926e-01 5.187000576834511767e-01 7.078100152910732357e-01 1.860317581749905136e-01 1.674850114881666796e+00 6.678213724791927375e-02 9.575906703305925478e-08 6.429205323010296676e-06 3.144428703463942346e-06 1.158264508575279292e-08 1.795423908801130158e-10 3.476247282386966211e-08 5.153693420131935545e-08 6.532704782966841650e-02 1.583099580092268477e+00
6.000000000000000000e+01 2.080390429389883666e-01 4.526859743090039800e-01 1.465357892489977110e-01 5.211044790963551554e-01 7.257863601072060966e-01 1.627713797262566875e-01 1.656379275685941677e+00 6.445084084987974526e-02 9.898143742629404195e-08 6.417875111092300360e-06 3.075303933853524809e-06 1.120805761770434220e-08 1.789044185950874086e-10 4.080114654048772944e-08 -1.064421926892641069e-08 6.576410237995858332e-02 1.577974730456304986e+00
6.100000000000000000e+01 2.045262155226834910e-01 4.406126486013071109e-01 1.538701370925755485e-01 5.203700534498663099e-01 7.478471628149334638e-01 1.670002229197863064e-01 1.673323114077174489e+00 6.173103301809709786e-02 9.506795541545660795e-08 6.406407360938641886e-06 3.177955418576582698e-06 1.152165501515448624e-08 1.791922069482806014e-10 3.962171133309574577e-08 1.474131917128471980e-08 6.466525097538497469e-02 1.578614107347622086e+00
6.200000000000000000e+01 2.111202029258445190e-01 4.599815321383889932e-01 1.467643506857589930e-01 5.172770135969237959e-01 7.629243219475064786e-01 1.378734282414751378e-01 1.708946298867845659e+00 6.449244977404640367e-02 1.012346228423940239e-07 6.451150492600890828e-06 3.082132138186088485e-06 1.089627602151194098e-08 1.721653565641197483e-10 3.993959619258783897e-08 3.662672293998360168e-08 6.522305861737041910e-02 1.565041895637771852e+00
6.300000000000000000e+01 2.033932650984219270e-01 4.455519231105105615e-01 1.517876386988571413e-01 5.168425789679030879e-01 7.584838365790766979e-01 1.595569402386054492e-01 1.652005598983291801e+00 6.331925079012608315e-02 9.711420516639646707e-08 6.456188975954373665e-06 3.219048908172833657e-06 1.114040816933442805e-08 1.766904366264541272e-10 3.950579773797337365e-08 -1.472832261714758135e-09 6.596305808852523378e-02 1.572173199797500587e+00
