2.900000000000000000e+02 2.362342456779280564e-01 2.932231620570637243e-01 5.892983930408987603e-02 5.434208246097304018e-01 1.027046687777585232e+00
8.660000000000000000e+02 2.224577862962596742e-01 1.635231725127890556e-01 1.425178230054080335e-02 5.596482987174032919e-01 1.322525522604038217e+00
7.620000000000000000e+02 2.232699120332821974e-01 2.002883101096463170e-01 2.819207230639551170e-02 5.561273163332230984e-01 1.273265055200460738e+00
1.144000000000000000e+03 2.192596609224235771e-01 1.601631061998918248e-01 1.108564288677947249e-02 5.619487604332681352e-01 1.343847302639080699e+00
1.379000000000000000e+03 2.151685589429320200e-01 1.214371403512862352e-01 1.760943252710572490e-02 5.674211060267108087e-01 1.399978104637600973e+00
2.430000000000000000e+02 2.282302448852958077e-01 3.017684972465778381e-01 7.160791406224643885e-02 5.378870778786288831e-01 9.894789718276366663e-01
1.448000000000000000e+03 2.090419748715897363e-01 1.474578551241470525e-01 1.335319076699803889e-02 5.635611258993061812e-01 1.427597341535929543e+00
1.037000000000000000e+03 2.197239726624889145e-01 1.828052823357116663e-01 1.857756654355751866e-02 5.604192415385618187e-01 1.327563590423193496e+00
5.630000000000000000e+02 2.329744495076171984e-01 2.125057595985147818e-01 3.333896659719266103e-02 5.525908186777943598e-01 1.176251531858268473e+00
5.340000000000000000e+02 2.313410274729905680e-01 2.414948079704020700e-01 4.176207794008443552e-02 5.521635891120953987e-01 1.177413433074779636e+00
2.600000000000000000e+01 1.917144749700842588e-01 4.996416196054206948e-01 2.033583929333761531e-01 5.061737861358758250e-01 6.342754729636468358e-01
4.900000000000000000e+01 2.059380800421443114e-01 4.547797591256044769e-01 1.611898486590238322e-01 5.100582406832742111e-01 7.284969355689606685e-01
8.100000000000000000e+01 2.114007798611639288e-01 4.353277671086800971e-01 1.347999633102550388e-01 5.283150666006600771e-01 7.728131412252595700e-01
1.381000000000000000e+03 2.185462887866562731e-01 1.414533138806111923e-01 9.359753971589184277e-03 5.678993373056540062e-01 1.392512127832743696e+00
4.960000000000000000e+02 2.355884059032737621e-01 2.556936786801645156e-01 4.245556954855380510e-02 5.518338828986915079e-01 1.186535107298697822e+00
1.140000000000000000e+03 2.261085637139549909e-01 1.660067402994494234e-01 1.815993923410607128e-02 5.608369621651497772e-01 1.380972954188088853e+00
8.900000000000000000e+02 2.221461033789658146e-01 1.823833799008145462e-01 2.003353386051911350e-02 5.586202123096789540e-01 1.298288132958838492e+00
8.530000000000000000e+02 2.164444227988559233e-01 1.771394782031606163e-01 2.622687444044192670e-02 5.602002772578554834e-01 1.289343941360029389e+00
1.063000000000000000e+03 2.180621331043535727e-01 1.646386302306180605e-01 2.096425768631518874e-02 5.610525412224808273e-01 1.359791993236042273e+00
6.100000000000000000e+02 2.300506202584741144e-01 2.142242838035427199e-01 3.792890065848000813e-02 5.608527578259787649e-01 1.222872463207024252e+00
1.345000000000000000e+03 2.168703434430820365e-01 1.393583968888762736e-01 1.724309477517945582e-02 5.608714566970741666e-01 1.396962459955139346e+00
1.469000000000000000e+03 2.154906559614805373e-01 1.239915108344058492e-01 1.675383292431790322e-02 5.645223197995031805e-01 1.426965600670516032e+00
3.960000000000000000e+02 2.339051245052748695e-01 2.513569727050734004e-01 4.791313594789618768e-02 5.495463312132776723e-01 1.160580230624713494e+00
7.690000000000000000e+02 2.325748804948425119e-01 1.981066737401019628e-01 2.039192334785630903e-02 5.564174146544572652e-01 1.228629964721505985e+00
4.260000000000000000e+02 2.319366685710463893e-01 2.472536840769878341e-01 3.772845127959185973e-02 5.476178937164830618e-01 1.109386440091604697e+00
2.300000000000000000e+01 1.929241799937204127e-01 5.009113893202584711e-01 2.043239426909060352e-01 5.081125470567103841e-01 6.021587435658326548e-01
6.340000000000000000e+02 2.301770087545497168e-01 2.053189418633769581e-01 2.713694600269898199e-02 5.490496062368838137e-01 1.200122285048763393e+00
6.450000000000000000e+02 2.303436230330994927e-01 2.233931256360527084e-01 2.807903655705392548e-02 5.537326188408512317e-01 1.249021033733052954e+00
1.130000000000000000e+02 2.203365817666929627e-01 4.078546689883033038e-01 1.087639103125066786e-01 5.297106530613854281e-01 8.384251283675571154e-01
1.055000000000000000e+03 2.188670533554571973e-01 1.527973454705884027e-01 1.452219601477555688e-02 5.623213160077994432e-01 1.354253561289572971e+00
5.640000000000000000e+02 2.297533230749597144e-01 2.415868876006157517e-01 2.644372408840819574e-02 5.534573798604845996e-01 1.256212711763217360e+00
8.380000000000000000e+02 2.231021607439064858e-01 1.995603489452641710e-01 2.150260297068734908e-02 5.598447974218533352e-01 1.280256610969535469e+00
1.267000000000000000e+03 2.132940197625501910e-01 1.550036957749453270e-01 6.676109119995464469e-03 5.684239724599837729e-01 1.394629361402240475e+00
9.230000000000000000e+02 2.235370166685403670e-01 1.665126464292227271e-01 1.925754112015459069e-02 5.623045517062549292e-01 1.351647141069736824e+00
9.610000000000000000e+02 2.261823659255403907e-01 1.775674071547299893e-01 3.023482657419356359e-02 5.655723817544233700e-01 1.317200899691932880e+00
1.328000000000000000e+03 2.122568537704359048e-01 1.449486508993910183e-01 1.775528605568505586e-02 5.644805543678752535e-01 1.444244068171702811e+00
2.580000000000000000e+02 2.324173222899425240e-01 3.210606512622706243e-01 6.411085603324490068e-02 5.425595003421976870e-01 9.962512872317231816e-01
1.045000000000000000e+03 2.175784246420160717e-01 1.689541153656916317e-01 2.485169600022648501e-02 5.620699584087672784e-01 1.351512273581936929e+00
6.180000000000000000e+02 2.303362916690980533e-01 2.180086267943828204e-01 3.432611775178168179e-02 5.536242615247537469e-01 1.190967205320877298e+00
1.444000000000000000e+03 2.111332767029680535e-01 1.273491254020162056e-01 1.594149312334305901e-02 5.631014265603038194e-01 1.459673963153698573e+00
1.250000000000000000e+03 2.145675806996094059e-01 1.598459639056890591e-01 1.336244798864660854e-02 5.645997552245892726e-01 1.402183890750768214e+00
7.670000000000000000e+02 2.273886633279652014e-01 1.964418809162971347e-01 2.183942664124096864e-02 5.536444666474722442e-01 1.318174441438436650e+00
7.470000000000000000e+02 2.302919241245663384e-01 2.142094204309143712e-01 2.058536010877850750e-02 5.573225624394239075e-01 1.226681023491972722e+00
8.990000000000000000e+02 2.233644270140984767e-01 1.855025669086426687e-01 2.245413894787042300e-02 5.551382511117316509e-01 1.328268163294723969e+00
9.100000000000000000e+01 2.160410017517732095e-01 4.065206723199631944e-01 1.145724371069131164e-01 5.301374299131921264e-01 7.816840194488779980e-01
3.690000000000000000e+02 2.358458217622693698e-01 2.745221995348272048e-01 5.114104559085567991e-02 5.511516650431024233e-01 1.092987413444092004e+00
6.390000000000000000e+02 2.313031069287826702e-01 2.127372183595578892e-01 3.063634361008893761e-02 5.488744870486994554e-01 1.242698228871352617e+00
2.790000000000000000e+02 2.278266296277000336e-01 2.988733749929185501e-01 5.365125632451161336e-02 5.419450093218466380e-01 1.046063376736369399e+00
5.810000000000000000e+02 2.328372575773477449e-01 2.257746272476168492e-01 2.726615239024712464e-02 5.593995269786143920e-01 1.200458746947661304e+00
1.432000000000000000e+03 2.140832324064357028e-01 1.553048454229990494e-01 1.385388771417690387e-02 5.669077593277054294e-01 1.396629597053578697e+00
1.233000000000000000e+03 2.176337137499887442e-01 1.524969792400866220e-01 1.283800390800226253e-02 5.599631373309309490e-01 1.375225609039289143e+00
9.300000000000000000e+01 2.133625664569530622e-01 4.181696392882554014e-01 1.180042160745896074e-01 5.230617784747771948e-01 8.005492849444180159e-01
2.170000000000000000e+02 2.331382182000307501e-01 3.233818167924660814e-01 7.019788234038153163e-02 5.381018791416073421e-01 9.882505509671890565e-01
1.417000000000000000e+03 2.170233081146056009e-01 1.501439253334607982e-01 8.680432714139279041e-03 5.646783897642073669e-01 1.433272887245917726e+00
1.415000000000000000e+03 2.090352317389975456e-01 1.536431697382980854e-01 2.346273007995217791e-02 5.654231587672909898e-01 1.452074641479839778e+00
9.300000000000000000e+02 2.255141905760803256e-01 1.758636291094161364e-01 1.539711170167729938e-02 5.565765171516253718e-01 1.300912012679997787e+00
4.540000000000000000e+02 2.313187809976938181e-01 2.521773451368094499e-01 4.507703585492241205e-02 5.562352941450008359e-01 1.129769008832397281e+00
5.710000000000000000e+02 2.309217830669119120e-01 2.258088116160464620e-01 3.731173379013438818e-02 5.584684349199630082e-01 1.179705133730279298e+00
1.256000000000000000e+03 2.132043959061295790e-01 1.357801926187713892e-01 1.708008676305506485e-02 5.616327501148089540e-01 1.375603448450382293e+00
9.720000000000000000e+02 2.213112480944507687e-01 1.707012522324097281e-01 2.272860718526546059e-02 5.626769122868497952e-01 1.308714293321389111e+00
1.252000000000000000e+03 2.203720211320333022e-01 1.429325322086144046e-01 1.390651966164016193e-02 5.647127948370944672e-01 1.401907002235606825e+00
9.870000000000000000e+02 2.247827004964151887e-01 1.637404229876188999e-01 1.779910437673499352e-02 5.620918762364683907e-01 1.357615958635955744e+00
1.484000000000000000e+03 2.082856303231605255e-01 1.431080803383086020e-01 1.851520137532319116e-02 5.636556981664089250e-01 1.439189110894073753e+00
5.300000000000000000e+02 2.299872073687407870e-01 2.315802193887034899e-01 3.517528982291008577e-02 5.514158838175639010e-01 1.196770240367970084e+00
4.360000000000000000e+02 2.315579242481435318e-01 2.404703916277884379e-01 4.710811553906040644e-02 5.522927478849359861e-01 1.152965038136275933e+00
6.730000000000000000e+02 2.292926931358721110e-01 2.063645425944977130e-01 3.225297549652524076e-02 5.599881049256140164e-01 1.215286196333828395e+00
8.770000000000000000e+02 2.228414988929026397e-01 1.877368122077188173e-01 2.497162226821777326e-02 5.613356557642911193e-01 1.299192643107719869e+00
1.600000000000000000e+01 1.803096116115390501e-01 5.263403548817998656e-01 2.203247504463974604e-01 4.995240290743057088e-01 6.055942459254960442e-01
2.760000000000000000e+02 2.347754249327213827e-01 3.000962616304067576e-01 5.842929455880992162e-02 5.396635205283192294e-01 1.049169146776805395e+00
1.420000000000000000e+03 2.163982230144253782e-01 1.432984714221961497e-01 1.365843933175496516e-02 5.614066004177975522e-01 1.433938114581717160e+00
1.750000000000000000e+02 2.273346069727335272e-01 3.530170477748195701e-01 8.523090265189448012e-02 5.378826742333391309e-01 9.316223946142679901e-01
1.380000000000000000e+02 2.192975166368508755e-01 3.600070054451337542e-01 9.910647280244894164e-02 5.335467439580644511e-01 8.777834204524125328e-01
1.407000000000000000e+03 2.136378176064557544e-01 1.285179953446443091e-01 1.750931032745188173e-02 5.623107701912276601e-01 1.397431328980368592e+00
4.670000000000000000e+02 2.299450441482112362e-01 2.381181857886457143e-01 3.507725910724518448e-02 5.538590349204377539e-01 1.168590901605405685e+00
5.400000000000000000e+01 2.062419915236928247e-01 4.602002874983474601e-01 1.553128312434735592e-01 5.209002128594633074e-01 7.494153606203900475e-01
6.550000000000000000e+02 2.294723776483282851e-01 2.040313297830992634e-01 2.847103920718387082e-02 5.549465644935172026e-01 1.285209862547771698e+00
2.060000000000000000e+02 2.238439014148962958e-01 3.255292574499393243e-01 7.757514689730889146e-02 5.427129104584160757e-01 9.787184124008445618e-01
5.760000000000000000e+02 2.294024440853758839e-01 2.238958833614676514e-01 3.452550330296413200e-02 5.546516991893480908e-01 1.191828463884772260e+00
6.640000000000000000e+02 2.316321659012902934e-01 2.011010194889847058e-01 2.630774045926128138e-02 5.586785284794392181e-01 1.255605404745453457e+00
5.170000000000000000e+02 2.309725850588453255e-01 2.466803171732160349e-01 2.809784781970167677e-02 5.498197874821404429e-01 1.191707751868680942e+00
7.290000000000000000e+02 2.263603704257577953e-01 1.932694175370189282e-01 3.136661986319925349e-02 5.575248395250619327e-01 1.246996732821119114e+00
8.970000000000000000e+02 2.252062924985361869e-01 1.762193992942337195e-01 1.976987072422262126e-02 5.549817927733314837e-01 1.303631389675407704e+00
1.322000000000000000e+03 2.165203680009213094e-01 1.413485789042233098e-01 8.888698460420904959e-03 5.631300015031637241e-01 1.433354854196126960e+00
9.600000000000000000e+01 2.136172665548559946e-01 4.303392988898667726e-01 1.222719331711140944e-01 5.275502093431995165e-01 8.002042356604861517e-01
1.077000000000000000e+03 2.152417954529236566e-01 1.699725981282894371e-01 1.817401341686486482e-02 5.615524948706870356e-01 1.291628954215828573e+00
3.400000000000000000e+02 2.342079086476817895e-01 2.784896921820045890e-01 4.809243609280597354e-02 5.462651399882720860e-01 1.119200947639294119e+00
1.129000000000000000e+03 2.180057144281304649e-01 1.615314954472975573e-01 1.831042720645359792e-02 5.655085889185245129e-01 1.384656948720177416e+00
5.560000000000000000e+02 2.268921168001835631e-01 2.293110025227357296e-01 2.581790546632412725e-02 5.545676887409135558e-01 1.187899353920353507e+00
9.250000000000000000e+02 2.232177923358952820e-01 1.762625026699692898e-01 2.073714101508168997e-02 5.593720512218396390e-01 1.310001472845036208e+00
4.780000000000000000e+02 2.320057541207538876e-01 2.413806699856050064e-01 4.579302318828603474e-02 5.555027586215367519e-01 1.169388003819449739e+00
8.020000000000000000e+02 2.243611177568890780e-01 2.053350262693094952e-01 2.709079206594017936e-02 5.546270027679071069e-01 1.271850902332367417e+00
6.040000000000000000e+02 2.274665498005863096e-01 2.013501639920012021e-01 3.127871672420862864e-02 5.531345905164157806e-01 1.197446377705763565e+00
1.286000000000000000e+03 2.109597555156384474e-01 1.494887015645220141e-01 7.195156588891119323e-03 5.623310568218209404e-01 1.363321838991859991e+00
6.670000000000000000e+02 2.251378104623256993e-01 2.024734134052469658e-01 3.395525695188102849e-02 5.592389223899644213e-01 1.269420470219414510e+00
5.290000000000000000e+02 2.276773156979993717e-01 2.432683759410556867e-01 3.577065322567666433e-02 5.531114248866798588e-01 1.175956998656353392e+00
1.140000000000000000e+02 2.172049810564961603e-01 3.950580809463817844e-01 1.063946092497301960e-01 5.265390554526574451e-01 8.471043180046946564e-01
1.700000000000000000e+02 2.294821713965447263e-01 3.521108679275883335e-01 8.117722730679584331e-02 5.403880004418618599e-01 9.168467407462860264e-01
1.102000000000000000e+03 2.209763026684014586e-01 1.706235440812473303e-01 9.768717922512337032e-03 5.609392734587956841e-01 1.369343663639747133e+00
1.050000000000000000e+02 2.191089716008199906e-01 4.002406020836147271e-01 1.077803784623935918e-01 5.334074730045296198e-01 8.361877611491168594e-01
1.189000000000000000e+03 2.184618366469281148e-01 1.582605545288305327e-01 1.818828280346660581e-02 5.606820160110732587e-01 1.360720293524552815e+00
2.980000000000000000e+02 2.342866370452280078e-01 2.795015902471652547e-01 5.458310127127131289e-02 5.455185592152418383e-01 1.051955796731791848e+00
1.020000000000000000e+03 2.236406392814828947e-01 1.712674659398374932e-01 2.148084452754848994e-02 5.624621063792447639e-01 1.327019570588835462e+00
9.990000000000000000e+02 2.230882783492011967e-01 1.707871120855494751e-01 2.357608518195129441e-02 5.594185937089597438e-01 1.321686406825987925e+00
1.404000000000000000e+03 2.117490382677829353e-01 1.512472886715890141e-01 1.693379039717318041e-02 5.620075212852913005e-01 1.391395330403156771e+00
1.368000000000000000e+03 2.158366713943437598e-01 1.441178621550645023e-01 1.533868852959333236e-02 5.653722315923100927e-01 1.384014312002670444e+00
1.190000000000000000e+02 2.199928998826574666e-01 3.839215523068483793e-01 9.677440194078996971e-02 5.305004825776632460e-01 8.422395650921187249e-01
7.930000000000000000e+02 2.242440532383548901e-01 1.882762767627651213e-01 1.504413100308120421e-02 5.600329462525137636e-01 1.296709431830963100e+00
8.890000000000000000e+02 2.245089575126441583e-01 1.785147656026538354e-01 2.140900307964639301e-02 5.601087855656364800e-01 1.286636201496110798e+00
1.224000000000000000e+03 2.184916854900463556e-01 1.503240494563662655e-01 2.621987468863457363e-02 5.693361404894217159e-01 1.376467686247558220e+00
3.630000000000000000e+02 2.369636478865057294e-01 2.752888031335486430e-01 4.542761431354264828e-02 5.514633735902850775e-01 1.075813193680420277e+00
5.620000000000000000e+02 2.317299353547979668e-01 2.104531259727441816e-01 3.579245469212049419e-02 5.574731368399443721e-01 1.170165834483355427e+00
1.007000000000000000e+03 2.243337401963367561e-01 1.593252079771952379e-01 2.015409188171095323e-02 5.622612068932605345e-01 1.355693087118487350e+00
4.580000000000000000e+02 2.323048876408450869e-01 2.482242973842377076e-01 4.371603280967280986e-02 5.514709677767494211e-01 1.175316245771771850e+00
5.900000000000000000e+01 2.082701933148083384e-01 4.508370590141831946e-01 1.489256323939764926e-01 5.187000576834511767e-01 7.078100152910732357e-01
1.320000000000000000e+03 2.171600305636122996e-01 1.381386618392094479e-01 1.055302342609815841e-02 5.610012252762970331e-01 1.384347545087189379e+00
1.296000000000000000e+03 2.163155192976560781e-01 1.483457167328917081e-01 1.542696625662444594e-02 5.640666948898291899e-01 1.415533430436254347e+00
3.000000000000000000e+01 1.879012727633631030e-01 4.922676856617874130e-01 1.959650617910612680e-01 5.092888330734193225e-01 6.460794331689646564e-01
6.860000000000000000e+02 2.252092350862399395e-01 2.143792379515993829e-01 3.620497971193804843e-02 5.563652535113242648e-01 1.266000201239138256e+00
1.263000000000000000e+03 2.156728645591150240e-01 1.423065522677742500e-01 1.244278563675301798e-02 5.661199562702936561e-01 1.385880783101527181e+00
1.165000000000000000e+03 2.167806248066646568e-01 1.688220368950759942e-01 1.889622178147819936e-02 5.629083801209098237e-01 1.396768597495986697e+00
3.880000000000000000e+02 2.330031425232685915e-01 2.696894811180801654e-01 4.023647297376956034e-02 5.449906172960544692e-01 1.082036041942071369e+00
2.820000000000000000e+02 2.321151413998363278e-01 3.012162921948680072e-01 5.301800078251144022e-02 5.471267749278067027e-01 1.032816222560138719e+00
1.040000000000000000e+02 2.181480154872703359e-01 4.004596212361640761e-01 1.149143234340972430e-01 5.280145149981552155e-01 8.192967913016603321e-01
9.450000000000000000e+02 2.211472853929666027e-01 1.758207476621728715e-01 1.507630076518438542e-02 5.627290322046837323e-01 1.349105656840659861e+00
9.340000000000000000e+02 2.209906044803860992e-01 1.658680108536129127e-01 1.791932839815794584e-02 5.604561553730857959e-01 1.320436430625507418e+00
4.080000000000000000e+02 2.296195109460929529e-01 2.743327697244357655e-01 4.617551808101297978e-02 5.517335897341405504e-01 1.080532926960994011e+00
7.700000000000000000e+01 2.144004962868754083e-01 4.305790218598352648e-01 1.378550128116289297e-01 5.214495555375081581e-01 7.970875053075993089e-01
1.021000000000000000e+03 2.207723976942069788e-01 1.860865337322354929e-01 2.060178299674605973e-02 5.573909683837340312e-01 1.341286051847282890e+00
5.160000000000000000e+02 2.304048123894082145e-01 2.235586681510373930e-01 4.197164276966391938e-02 5.504900717498745211e-01 1.207147335296891555e+00
2.450000000000000000e+02 2.321317615674023116e-01 3.138240025188028803e-01 6.407157793196653628e-02 5.416435933368559663e-01 9.885982738346625887e-01
3.780000000000000000e+02 2.323458602592779754e-01 2.703248131749678707e-01 4.210418370544338068e-02 5.501692410366884056e-01 1.124457296552155317e+00
2.160000000000000000e+02 2.226292277106667328e-01 3.352846039893494501e-01 6.843842604164941668e-02 5.406816098290314621e-01 9.870706534083727446e-01
1.150000000000000000e+03 2.197120166926926077e-01 1.651601484357006211e-01 1.387680644824453718e-02 5.639666165707606371e-01 1.388256139403285072e+00
1.170000000000000000e+02 2.232416054410384931e-01 3.890098502832160521e-01 1.037965073693344481e-01 5.305471121653421163e-01 8.444604109216552468e-01
4.620000000000000000e+02 2.314264017597380818e-01 2.401450120100990238e-01 3.896835974157336624e-02 5.530394645096029516e-01 1.138746154397772603e+00
1.033000000000000000e+03 2.233077652011624115e-01 1.701158510274667635e-01 2.153505903903558949e-02 5.645458394315799877e-01 1.364569685599388071e+00
1.216000000000000000e+03 2.193793400146104577e-01 1.436097338547776547e-01 1.116590881310814895e-02 5.646359431956015085e-01 1.368598949227640915e+00
5.200000000000000000e+01 2.018888279952921194e-01 4.599018772483376427e-01 1.587488512509808436e-01 5.226797387148431895e-01 7.027295393734844797e-01
1.394000000000000000e+03 2.108549646090728813e-01 1.462731391647563162e-01 9.698273298535953213e-03 5.602829827117425943e-01 1.439360076419799794e+00
7.980000000000000000e+02 2.261446539942047473e-01 1.868821646239653411e-01 1.754670144239537169e-02 5.555558588183239221e-01 1.270251057851746745e+00
5.830000000000000000e+02 2.280066934852379434e-01 2.252219455231675993e-01 4.129033965683460983e-02 5.499681539047125423e-01 1.223071617212891482e+00
1.019000000000000000e+03 2.228734982988631042e-01 1.730168352994574388e-01 1.342764598364751955e-02 5.632996070608954353e-01 1.370203616786180412e+00
1.870000000000000000e+02 2.303461403114984429e-01 3.489113190490457095e-01 8.144924011763529648e-02 5.363012895011752823e-01 9.214275615914289119e-01
1.403000000000000000e+03 2.188943779805391232e-01 1.360008006619161103e-01 1.542912823668922406e-02 5.643780946656938857e-01 1.435638043133931285e+00
6.960000000000000000e+02 2.259754681284326938e-01 2.040923275117278168e-01 2.631630467939828980e-02 5.558128064440240879e-01 1.236647031986704004e+00
1.445000000000000000e+03 2.146401657586498313e-01 1.557990974491500757e-01 1.847992811587945844e-02 5.659395810931576731e-01 1.454691350938242644e+00
4.210000000000000000e+02 2.325827872730551193e-01 2.614623862867831994e-01 4.463557625685012076e-02 5.564186286856914743e-01 1.097279916160223578e+00
1.281000000000000000e+03 2.089418791165014166e-01 1.507176495215031831e-01 1.947885238795697693e-02 5.615107204252287598e-01 1.380224095156102226e+00
1.396000000000000000e+03 2.147124397822936237e-01 1.322420885602082208e-01 1.671556397270049232e-02 5.623909576508046015e-01 1.431851743000893684e+00
3.660000000000000000e+02 2.343751066943367822e-01 2.883356636694691666e-01 4.550824348393815028e-02 5.453716289080702273e-01 1.073309060125740233e+00
2.490000000000000000e+02 2.356364612766997657e-01 2.966069282750579683e-01 6.904704291772856273e-02 5.422961954467758749e-01 1.005701619440727779e+00
8.640000000000000000e+02 2.216558908750523305e-01 2.048233142385749439e-01 2.296192104383278434e-02 5.564345150673047913e-01 1.285294039892524998e+00
9.770000000000000000e+02 2.209721099159845104e-01 1.669576507408119248e-01 2.014508287401829689e-02 5.603398435368214248e-01 1.322941683509673227e+00
2.440000000000000000e+02 2.314551758536220749e-01 3.098023704049193694e-01 6.787916535316418365e-02 5.423410925775923319e-01 1.019169177648982849e+00
2.080000000000000000e+02 2.281979404400973355e-01 3.221834212047001711e-01 6.948446267219446359e-02 5.400405607970297783e-01 9.698266681059933836e-01
5.840000000000000000e+02 2.296597131543046955e-01 2.313791543533054995e-01 3.978166617791714654e-02 5.505474013320056370e-01 1.226364264233390733e+00
3.000000000000000000e+00 3.260755312714226917e-01 4.748521865518379736e-01 1.841984954032060695e-01 3.084101042823564898e-01 5.282234090557028638e-01
7.080000000000000000e+02 2.313386008552244522e-01 1.985640545487573072e-01 2.786608021590787285e-02 5.583670974810355236e-01 1.257534149382709021e+00
8.560000000000000000e+02 2.218867961856337279e-01 1.813196591363821497e-01 2.448155809294208160e-02 5.645182564390189839e-01 1.310977444034183259e+00
